Sub,Subject,Location,Country,Year,Unit Code,Unit,Power Code,Power Code,Value,Power Code
SOCEXCLUS_T1A,YouthsÂ whoÂ areÂ notÂ inÂ educationÂ norÂ inÂ employment: aged between 15 and 19,MEX,Mexico,2014,PC,Percentage,0,Units,15.273094,0
SOCEXCLUS_T1B,YouthsÂ whoÂ areÂ notÂ inÂ educationÂ norÂ inÂ employment: aged between 20 and 24,MEX,Mexico,2014,PC,Percentage,0,Units,24.937876,0
EXEDULV_T1A,Expenditure per student in primary education,MEX,Mexico,2012,USD,US Dollar,0,Units,2632.4537,0
EXEDULV_T1B,Expenditure per student in lower secondary education,MEX,Mexico,2012,USD,US Dollar,0,Units,2367.1975,0
EXEDULV_T1C,Expenditure per student in upper secondary education,MEX,Mexico,2012,USD,US Dollar,0,Units,4160.2242,0
EXEDULV_T1D,Expenditure per student in all secondary education,MEX,Mexico,2012,USD,US Dollar,0,Units,3006.9533,0
EXEDULV_T1E,Change in expenditure in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,MEX,Mexico,2012,IDX,Index,0,Units,118.73968,0
EXEDULV_T1F,Change in the number of students in primariy; secondary and post-secondary non-tertiary education as a percentage of total expenditures,MEX,Mexico,2012,IDX,Index,0,Units,107.22222,0
EXEDULV_T1G,Change in expenditure per student in primary; secondary and post-secondary non-tertiary education,MEX,Mexico,2012,IDX,Index,0,Units,110.74168,0
EXEDULV_T1I,Private expenditure per student in primary; secondary and post-secondary non-tertiary education as a percentage of total expenditures,MEX,Mexico,2012,PC,Percentage,0,Units,17.184163,0
EDUTEREXPND_T1G,Change in expenditure per student in tertiary education,MEX,Mexico,2012,IDX,Index,0,Units,101.47846,0
GOVDEFCT_T1,General government net lending,MEX,Mexico,2011,PC,Percentage,0,Units,-5.2971948,0
GOVDEFCT_T1,General government net lending,MEX,Mexico,2012,PC,Percentage,0,Units,-4.7269062,0
GOVDEFCT_T1,General government net lending,MEX,Mexico,2013,PC,Percentage,0,Units,-4.5468779999999995,0
GOVDEFCT_T1,General government net lending,MEX,Mexico,2014,PC,Percentage,0,Units,-4.2121053,0
GOVDEFCT_T1,General government net lending,MEX,Mexico,2015,PC,Percentage,0,Units,-5.1601232,0
GOVDEFCT_T2,General government revenues,MEX,Mexico,2011,PC,Percentage,0,Units,23.495562,0
GOVDEFCT_T2,General government revenues,MEX,Mexico,2012,PC,Percentage,0,Units,23.798246,0
GOVDEFCT_T2,General government revenues,MEX,Mexico,2013,PC,Percentage,0,Units,23.893998999999997,0
GOVDEFCT_T2,General government revenues,MEX,Mexico,2014,PC,Percentage,0,Units,23.84023,0
GOVDEFCT_T2,General government revenues,MEX,Mexico,2015,PC,Percentage,0,Units,23.059045,0
GOVDEBT_T1,Adjusted general government debt-to-GDP (excluding unfunded pension liabilities),MEX,Mexico,2011,PC,Percentage,0,Units,37.141329999999996,0
GOVDEBT_T1,Adjusted general government debt-to-GDP (excluding unfunded pension liabilities),MEX,Mexico,2012,PC,Percentage,0,Units,41.13026,0
GOVDEBT_T1,Adjusted general government debt-to-GDP (excluding unfunded pension liabilities),MEX,Mexico,2013,PC,Percentage,0,Units,47.10764,0
GOVDEBT_T1,Adjusted general government debt-to-GDP (excluding unfunded pension liabilities),MEX,Mexico,2014,PC,Percentage,0,Units,50.05169,0
GOVDEBT_T1,Adjusted general government debt-to-GDP (excluding unfunded pension liabilities),MEX,Mexico,2015,PC,Percentage,0,Units,53.28227,0
GENGOVEXPEND_T1A,General government revenues per capita,MEX,Mexico,2011,USD,US Dollar,0,Units,3881.95,0
GENGOVEXPEND_T1A,General government revenues per capita,MEX,Mexico,2012,USD,US Dollar,0,Units,4092.16,0
GENGOVEXPEND_T1A,General government revenues per capita,MEX,Mexico,2013,USD,US Dollar,0,Units,4166.47,0
GENGOVEXPEND_T1A,General government revenues per capita,MEX,Mexico,2014,USD,US Dollar,0,Units,4325.28,0
GENGOVEXPEND_T1A,General government revenues per capita,MEX,Mexico,2015,USD,US Dollar,0,Units,4139.07,0
GENGOVEXPEND_T1B,General government expenditures per capita,MEX,Mexico,2011,USD,US Dollar,0,Units,4757.15,0
GENGOVEXPEND_T1B,General government expenditures per capita,MEX,Mexico,2012,USD,US Dollar,0,Units,4904.96,0
GENGOVEXPEND_T1B,General government expenditures per capita,MEX,Mexico,2013,USD,US Dollar,0,Units,4959.33,0
GENGOVEXPEND_T1B,General government expenditures per capita,MEX,Mexico,2014,USD,US Dollar,0,Units,5089.47,0
GENGOVEXPEND_T1B,General government expenditures per capita,MEX,Mexico,2015,USD,US Dollar,0,Units,5065.3,0
GENGOVPROD_T1A,Production costs for general government; compensation of employees,MEX,Mexico,2011,PC,Percentage,0,Units,8.86,0
GENGOVPROD_T1A,Production costs for general government; compensation of employees,MEX,Mexico,2012,PC,Percentage,0,Units,8.97,0
GENGOVPROD_T1A,Production costs for general government; compensation of employees,MEX,Mexico,2013,PC,Percentage,0,Units,9.13,0
GENGOVPROD_T1A,Production costs for general government; compensation of employees,MEX,Mexico,2014,PC,Percentage,0,Units,9.05,0
GENGOVPROD_T1A,Production costs for general government; compensation of employees,MEX,Mexico,2015,PC,Percentage,0,Units,9.09,0
GENGOVPROD_T1B,Production costs for general government; costs of goods and services used and financed by general government,MEX,Mexico,2011,PC,Percentage,0,Units,2.88,0
GENGOVPROD_T1B,Production costs for general government; costs of goods and services used and financed by general government,MEX,Mexico,2012,PC,Percentage,0,Units,2.95,0
GENGOVPROD_T1B,Production costs for general government; costs of goods and services used and financed by general government,MEX,Mexico,2013,PC,Percentage,0,Units,3.0,0
GENGOVPROD_T1B,Production costs for general government; costs of goods and services used and financed by general government,MEX,Mexico,2014,PC,Percentage,0,Units,3.12,0
GENGOVPROD_T1B,Production costs for general government; costs of goods and services used and financed by general government,MEX,Mexico,2015,PC,Percentage,0,Units,3.2,0
GENGOVPROD_T1C,Production costs for general government; Other production costs,MEX,Mexico,2011,PC,Percentage,0,Units,0.1,0
GENGOVPROD_T1C,Production costs for general government; Other production costs,MEX,Mexico,2012,PC,Percentage,0,Units,0.11,0
GENGOVPROD_T1C,Production costs for general government; Other production costs,MEX,Mexico,2013,PC,Percentage,0,Units,0.12,0
GENGOVPROD_T1C,Production costs for general government; Other production costs,MEX,Mexico,2014,PC,Percentage,0,Units,0.12,0
GENGOVPROD_T1C,Production costs for general government; Other production costs,MEX,Mexico,2015,PC,Percentage,0,Units,0.12,0
GENGOVPROD_T1D,Production costs for general government; total,MEX,Mexico,2011,PC,Percentage,0,Units,11.84,0
GENGOVPROD_T1D,Production costs for general government; total,MEX,Mexico,2012,PC,Percentage,0,Units,12.03,0
GENGOVPROD_T1D,Production costs for general government; total,MEX,Mexico,2013,PC,Percentage,0,Units,12.26,0
GENGOVPROD_T1D,Production costs for general government; total,MEX,Mexico,2014,PC,Percentage,0,Units,12.28,0
GENGOVPROD_T1D,Production costs for general government; total,MEX,Mexico,2015,PC,Percentage,0,Units,12.41,0
SOCEXPND_T1A,Public social expenditure,MEX,Mexico,2011,PC,Percentage,0,Units,7.222,0
SOCEXPND_T1A,Public social expenditure,MEX,Mexico,2012,PC,Percentage,0,Units,7.235,0
SOCEXPND_T1A,Public social expenditure,MEX,Mexico,2013,PC,Percentage,0,Units,7.566,0
SOCEXPND_T1A,Public social expenditure,MEX,Mexico,2014,PC,Percentage,0,Units,7.568,0
SOCEXPND_T1A,Public social expenditure,MEX,Mexico,2015,PC,Percentage,0,Units,7.682,0
SOCEXPND_T1B,Private social expenditure,MEX,Mexico,2011,PC,Percentage,0,Units,0.33899999999999997,0
SOCEXPND_T1B,Private social expenditure,MEX,Mexico,2012,PC,Percentage,0,Units,0.33899999999999997,0
SOCEXPND_T1B,Private social expenditure,MEX,Mexico,2013,PC,Percentage,0,Units,0.35200000000000004,0
SOCEXPND_T1B,Private social expenditure,MEX,Mexico,2014,PC,Percentage,0,Units,0.376,0
SOCEXPND_T1B,Private social expenditure,MEX,Mexico,2015,PC,Percentage,0,Units,0.37200000000000005,0
SOCEXPND_T1C,Net social expenditure,MEX,Mexico,2011,PC,Percentage,0,Units,7.274,0
SOCEXPND_T1C,Net social expenditure,MEX,Mexico,2013,PC,Percentage,0,Units,7.704,0
SOCEXPND_T1C,Net social expenditure,MEX,Mexico,2015,PC,Percentage,0,Units,7.74,0
PENSION_T1A,Public pension expenditure,MEX,Mexico,2011,PC,Percentage,0,Units,1.837031,0
PENSION_T1B,Private pension expenditure,MEX,Mexico,2011,PC,Percentage,0,Units,0.32427928,0
PENSION_T1B,Private pension expenditure,MEX,Mexico,2012,PC,Percentage,0,Units,0.33320665,0
PENSION_T1B,Private pension expenditure,MEX,Mexico,2013,PC,Percentage,0,Units,0.44183222,0
TOTALTAX_T1,Total tax revenue,MEX,Mexico,2011,PC,Percentage,0,Units,12.767000000000001,0
TOTALTAX_T1,Total tax revenue,MEX,Mexico,2012,PC,Percentage,0,Units,12.649000000000001,0
TOTALTAX_T1,Total tax revenue,MEX,Mexico,2013,PC,Percentage,0,Units,13.304,0
TOTALTAX_T1,Total tax revenue,MEX,Mexico,2014,PC,Percentage,0,Units,13.704,0
TOTALTAX_T1,Total tax revenue,MEX,Mexico,2015,PC,Percentage,0,Units,15.933,0
TAXAPW_T1,Taxes on the average worker,MEX,Mexico,2011,PC,Percentage,0,Units,18.730213,0
TAXAPW_T1,Taxes on the average worker,MEX,Mexico,2012,PC,Percentage,0,Units,19.008463,0
TAXAPW_T1,Taxes on the average worker,MEX,Mexico,2013,PC,Percentage,0,Units,19.257555,0
TAXAPW_T1,Taxes on the average worker,MEX,Mexico,2014,PC,Percentage,0,Units,19.529179,0
TAXAPW_T1,Taxes on the average worker,MEX,Mexico,2015,PC,Percentage,0,Units,19.800317,0
PPHLTHXP_T1C,Total expenditure on health,MEX,Mexico,2011,PC,Percentage,0,Units,5.7010000000000005,0
PPHLTHXP_T1C,Total expenditure on health,MEX,Mexico,2012,PC,Percentage,0,Units,5.8420000000000005,0
PPHLTHXP_T1C,Total expenditure on health,MEX,Mexico,2013,PC,Percentage,0,Units,5.941,0
PPHLTHXP_T1C,Total expenditure on health,MEX,Mexico,2014,PC,Percentage,0,Units,5.608,0
PPHLTHXP_T1C,Total expenditure on health,MEX,Mexico,2015,PC,Percentage,0,Units,5.756,0
PRODINCOM_G1,GDP per hour worked,NLD,Netherlands,2011,USD,US Dollar,0,Units,61.855893,0
PRODINCOM_G1,GDP per hour worked,NLD,Netherlands,2012,USD,US Dollar,0,Units,63.54291800000001,0
PRODINCOM_G1,GDP per hour worked,NLD,Netherlands,2013,USD,US Dollar,0,Units,66.977325,0
PRODINCOM_G1,GDP per hour worked,NLD,Netherlands,2014,USD,US Dollar,0,Units,66.754875,0
PRODINCOM_G1,GDP per hour worked,NLD,Netherlands,2015,USD,US Dollar,0,Units,67.85116,0
AIRQTY_T1,CO? emissions from fuel combustion,NLD,Netherlands,2011,TONNE,Tonnes,6,Millions,158.2,6
AIRQTY_T1,CO? emissions from fuel combustion,NLD,Netherlands,2012,TONNE,Tonnes,6,Millions,156.2,6
AIRQTY_T1,CO? emissions from fuel combustion,NLD,Netherlands,2013,TONNE,Tonnes,6,Millions,155.9,6
AIRQTY_T1,CO? emissions from fuel combustion,NLD,Netherlands,2014,TONNE,Tonnes,6,Millions,148.6,6
AIRQTY_T1,CO? emissions from fuel combustion,NLD,Netherlands,2015,TONNE,Tonnes,6,Millions,156.1,6
PISA_T1I,Mean scores on the reading scale in PISA 2012: men,NLD,Netherlands,2012,AVSCORE,Average score,0,Units,498.3174,0
SMOKE_G1, Adult population smoking daily,NLD,Netherlands,2011,PC,Percentage,0,Units,20.8,0
SMOKE_G1, Adult population smoking daily,NLD,Netherlands,2012,PC,Percentage,0,Units,18.4,0
SMOKE_G1, Adult population smoking daily,NLD,Netherlands,2013,PC,Percentage,0,Units,18.5,0
SMOKE_G1, Adult population smoking daily,NLD,Netherlands,2014,PC,Percentage,0,Units,19.1,0
SMOKE_G1, Adult population smoking daily,NLD,Netherlands,2015,PC,Percentage,0,Units,19.0,0
NURSE_G1, Practising nurses,NLD,Netherlands,2011,1000HAB,Per 1 000 inhabitants,0,Units,11.91,0
NURSE_G1, Practising nurses,NLD,Netherlands,2012,1000HAB,Per 1 000 inhabitants,0,Units,12.13,0
NURSE_G1, Practising nurses,NLD,Netherlands,2013,1000HAB,Per 1 000 inhabitants,0,Units,12.23,0
SOXNOX_T1A,Sulphur Oxides Emmissions,NLD,Netherlands,2011,TONNE,Tonnes,3,Thousands,33.723,3
SOXNOX_T1A,Sulphur Oxides Emmissions,NLD,Netherlands,2012,TONNE,Tonnes,3,Thousands,33.828,3
SOXNOX_T1A,Sulphur Oxides Emmissions,NLD,Netherlands,2013,TONNE,Tonnes,3,Thousands,29.807,3
SOXNOX_T1A,Sulphur Oxides Emmissions,NLD,Netherlands,2014,TONNE,Tonnes,3,Thousands,29.619,3
SOXNOX_T1A,Sulphur Oxides Emmissions,NLD,Netherlands,2015,TONNE,Tonnes,3,Thousands,30.398000000000003,3
EDUTEREXPND_T1A,Annual expenditure per student in short cycle tertiary education,NLD,Netherlands,2012,USD,US Dollar,0,Units,11580.131000000001,0
AGEDPOPGEO_G1,Elderly population,NLD,Netherlands,2014,PC,Percentage,0,Units,17.3,0
TIVA_T1,Foreign value added as a share of gross exports,NLD,Netherlands,2011,PC,Percentage,0,Units,20.05,0
TERTIARY_T1A,Population aged 25-34 below upper secondary,NLD,Netherlands,2014,PC,Percentage,0,Units,14.834057999999999,0
TERTIARY_T1B,Population aged 25-34 below upper secondary,NLD,Netherlands,2014,PC,Percentage,0,Units,40.878677,0
AGEDPOPGEO_G2A,Regional elderly population: Maximum,NLD,Netherlands,2014,AVGRW,Average growth rate,0,Units,2.5,0
AGEDPOPGEO_G2B,Regional elderly population: Country average,NLD,Netherlands,2014,AVGRW,Average growth rate,0,Units,1.7,0
AGEDPOPGEO_G2C,Regional elderly population: Minimum,NLD,Netherlands,2014,AVGRW,Average growth rate,0,Units,1.3,0
WASTE_T1B,Total amount generated of municipal waste,NLD,Netherlands,2011,TONNE,Tonnes,3,Thousands,9479.0,3
WASTE_T1B,Total amount generated of municipal waste,NLD,Netherlands,2012,TONNE,Tonnes,3,Thousands,9203.0,3
WASTE_T1B,Total amount generated of municipal waste,NLD,Netherlands,2013,TONNE,Tonnes,3,Thousands,8840.0,3
WASTE_T1B,Total amount generated of municipal waste,NLD,Netherlands,2014,TONNE,Tonnes,3,Thousands,8894.0,3
WASTE_T1B,Total amount generated of municipal waste,NLD,Netherlands,2015,TONNE,Tonnes,3,Thousands,8866.0,3
ODA_T1B,Net official development assistance; as a percentage of gross national income,NLD,Netherlands,2011,USD,US Dollar,6,Millions,6343.96,6
ODA_T1B,Net official development assistance; as a percentage of gross national income,NLD,Netherlands,2012,USD,US Dollar,6,Millions,5522.84,6
ODA_T1B,Net official development assistance; as a percentage of gross national income,NLD,Netherlands,2013,USD,US Dollar,6,Millions,5435.45,6
ODA_T1B,Net official development assistance; as a percentage of gross national income,NLD,Netherlands,2014,USD,US Dollar,6,Millions,5572.97,6
EDUTEREXPND_T1B,Annual expenditure per student in Bachelorâ€™s; masterâ€™s; doctoral or equivalent level,NLD,Netherlands,2012,USD,US Dollar,0,Units,19304.856,0
SOXNOX_T1B,Nitrogene Oxides Emmissions,NLD,Netherlands,2011,TONNE,Tonnes,3,Thousands,300.191,3
SOXNOX_T1B,Nitrogene Oxides Emmissions,NLD,Netherlands,2012,TONNE,Tonnes,3,Thousands,282.83099999999996,3
SOXNOX_T1B,Nitrogene Oxides Emmissions,NLD,Netherlands,2013,TONNE,Tonnes,3,Thousands,273.467,3
SOXNOX_T1B,Nitrogene Oxides Emmissions,NLD,Netherlands,2014,TONNE,Tonnes,3,Thousands,250.972,3
SOXNOX_T1B,Nitrogene Oxides Emmissions,NLD,Netherlands,2015,TONNE,Tonnes,3,Thousands,249.03,3
DOCTOR_G2A, General practitioners as a percentage of total physicians,NLD,Netherlands,2014,PC,Percentage,0,Units,44.12,0
DOCTOR_G2B, Specialists as a percentage of total physicians,NLD,Netherlands,2014,PC,Percentage,0,Units,55.88,0
PISA_T1J,Standard error on the reading scale in PISA 2012: men,NLD,Netherlands,2012,SE,Standard-error,0,Units,3.9776973,0
TEACHERS_T1B,Teachers'starting salary,NLD,Netherlands,2013,USD,US Dollar,0,Units,36456.383,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,NLD,Netherlands,2011,PC_PNT,Percentage points,0,Units,-6.427865,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,NLD,Netherlands,2012,PC_PNT,Percentage points,0,Units,-8.248001,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,NLD,Netherlands,2013,PC_PNT,Percentage points,0,Units,-7.117628,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,NLD,Netherlands,2014,PC_PNT,Percentage points,0,Units,-10.379447,0
PRODINCOM_G2A,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita,NLD,Netherlands,2015,PC_PNT,Percentage points,0,Units,-11.2856,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,NLD,Netherlands,2011,PC_PNT,Percentage points,0,Units,-4.095103,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,NLD,Netherlands,2012,PC_PNT,Percentage points,0,Units,-6.377864,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,NLD,Netherlands,2013,PC_PNT,Percentage points,0,Units,-8.117109,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,NLD,Netherlands,2014,PC_PNT,Percentage points,0,Units,-8.87872,0
PRODINCOM_G2B,Levels of GDP per capita and labour productivity - Effect of labour utilisation,NLD,Netherlands,2015,PC_PNT,Percentage points,0,Units,-9.655617999999999,0
PRODINCOM_G2C,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked,NLD,Netherlands,2011,PC_PNT,Percentage points,0,Units,-2.43237,0
PRODINCOM_G2C,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked,NLD,Netherlands,2012,PC_PNT,Percentage points,0,Units,-1.997537,0
PRODINCOM_G2C,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked,NLD,Netherlands,2013,PC_PNT,Percentage points,0,Units,1.0877780000000001,0
PRODINCOM_G2C,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked,NLD,Netherlands,2014,PC_PNT,Percentage points,0,Units,-1.646956,0
PRODINCOM_G2C,Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked,NLD,Netherlands,2015,PC_PNT,Percentage points,0,Units,-1.8041880000000001,0
PISA_T1K,Mean scores on the reading scale in PISA 2012: women,NLD,Netherlands,2012,AVSCORE,Average score,0,Units,524.76078,0
TEACHERS_T1C,Teachersâ€™salary after 10 years of experience,NLD,Netherlands,2013,USD,US Dollar,0,Units,45228.012,0
DOCTOR_G3, Medical graduates,NLD,Netherlands,2011,100000HAB,Per 100 000 inhabitants,0,Units,14.71,0
DOCTOR_G3, Medical graduates,NLD,Netherlands,2012,100000HAB,Per 100 000 inhabitants,0,Units,14.72,0
DOCTOR_G3, Medical graduates,NLD,Netherlands,2013,100000HAB,Per 100 000 inhabitants,0,Units,14.38,0
DOCTOR_G3, Medical graduates,NLD,Netherlands,2014,100000HAB,Per 100 000 inhabitants,0,Units,14.5,0
DOCTOR_G3, Medical graduates,NLD,Netherlands,2015,100000HAB,Per 100 000 inhabitants,0,Units,14.61,0
NURSE_G3, Nursing graduates,NLD,Netherlands,2011,100000HAB,Per 100 000 inhabitants,0,Units,37.93,0
NURSE_G3, Nursing graduates,NLD,Netherlands,2012,100000HAB,Per 100 000 inhabitants,0,Units,37.09,0
NURSE_G3, Nursing graduates,NLD,Netherlands,2013,100000HAB,Per 100 000 inhabitants,0,Units,37.69,0
NURSE_G3, Nursing graduates,NLD,Netherlands,2014,100000HAB,Per 100 000 inhabitants,0,Units,40.46,0
NURSE_G3, Nursing graduates,NLD,Netherlands,2015,100000HAB,Per 100 000 inhabitants,0,Units,42.76,0
EDUTEREXPND_T1C,Annual expenditure per student in all tertiary education,NLD,Netherlands,2012,USD,US Dollar,0,Units,19276.143,0
AGEDPOPGEO_G3A,Elderly dependency rate in urban regions,NLD,Netherlands,2014,PC,Percentage,0,Units,26.1,0
AGEDPOPGEO_G3B,Elderly dependency rate,NLD,Netherlands,2014,PC,Percentage,0,Units,26.4,0
TERTIARY_T1C,Population aged 25-34 in upper secondary or post-secondary non-tertiary,NLD,Netherlands,2014,PC,Percentage,0,Units,44.287265999999995,0
TERTIARY_T1D,Population aged 25-64 below upper secondary,NLD,Netherlands,2014,PC,Percentage,0,Units,24.098568,0
EDUTEREXPND_T1D,Annual expenditure per student in all tertiary education excluding R&D activities,NLD,Netherlands,2012,USD,US Dollar,0,Units,12505.114,0
TEACHERS_T1D,Teachersâ€™salary after 15 years of experience,NLD,Netherlands,2013,USD,US Dollar,0,Units,54000.765,0
PISA_T1L,Standard error on the reading scale in PISA 2012: women,NLD,Netherlands,2012,SE,Standard-error,0,Units,3.5043523999999997,0
